Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.12-53-52222-17,192.168.10.12,52222,192.168.10.3,53,17,7/7/2017 3:42,207738,2,2,68,182,34,34,34,0,91,91,91,0,1203.438947,19.25502315,69246,119892.5591,207686,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,9.627511577,9.627511577,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-34339-17,192.168.10.12,34339,192.168.10.3,53,17,7/7/2017 3:42,282,2,2,70,102,35,35,35,0,51,51,51,0,609929.078,14184.39716,94,122.6499083,233,1,48,48,0,48,48,1,1,0,1,1,0,0,0,0,64,64,7092.198582,7092.198582,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-58253-17,192.168.10.12,58253,192.168.10.3,53,17,7/7/2017 3:42,75809,2,2,92,232,46,46,46,0,116,116,116,0,4273.898877,52.76418367,25269.66667,43764.88247,75805,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,26.38209184,26.38209184,46,116,74,38.34057903,1470,0,0,0,0,0,0,0,0,1,92.5,46,116,64,0,0,0,0,0,0,2,92,2,232,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-33705-17,192.168.10.12,33705,192.168.10.3,53,17,7/7/2017 3:42,223,2,2,74,154,37,37,37,0,77,77,77,0,1022421.525,17937.21973,74.33333333,122.6879511,216,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,8968.609865,8968.609865,37,77,53,21.9089023,480,0,0,0,0,0,0,0,0,1,66.25,37,77,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-19791-17,192.168.10.12,19791,192.168.10.3,53,17,7/7/2017 3:42,108552,2,2,56,476,28,28,28,0,238,238,238,0,4900.876999,36.84869924,36184,62666.46425,108545,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,18.42434962,18.42434962,28,238,112,115.0217371,13230,0,0,0,0,0,0,0,0,1,140,28,238,64,0,0,0,0,0,0,2,56,2,476,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-4333-17,192.168.10.12,4333,192.168.10.3,53,17,7/7/2017 3:42,49992,2,2,76,180,38,38,38,0,90,90,90,0,5120.819331,80.01280205,16664,28818.73615,49941,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,80,64,40.00640102,40.00640102,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38,90,80,0,0,0,0,0,0,2,76,2,180,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-52648-17,192.168.10.12,52648,192.168.10.3,53,17,7/7/2017 3:42,368796,2,2,60,344,30,30,30,0,172,172,172,0,1095.456567,10.84610462,122932,212920.1398,368791,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,5.423052311,5.423052311,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30,172,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-11536-17,192.168.10.12,11536,192.168.10.3,53,17,7/7/2017 3:42,50575,2,2,76,204,38,38,38,0,102,102,102,0,5536.33218,79.09045971,16858.33333,29196.02578,50571,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,80,64,39.54522986,39.54522986,38,102,63.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,79.5,38,102,80,0,0,0,0,0,0,2,76,2,204,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-19966-17,192.168.10.12,19966,192.168.10.3,53,17,7/7/2017 3:42,60054,2,2,92,296,46,46,46,0,148,148,148,0,6460.8519,66.60672062,20018,34626.30103,60001,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,64,64,33.30336031,33.30336031,46,148,86.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,108.5,46,148,64,0,0,0,0,0,0,2,92,2,296,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-52189-17,192.168.10.12,52189,192.168.10.3,53,17,7/7/2017 3:42,168784,2,2,60,264,30,30,30,0,132,132,132,0,1919.613233,23.69892881,56261.33333,97404.18905,168734,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,64,64,11.8494644,11.8494644,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-24673-17,192.168.10.12,24673,192.168.10.3,53,17,7/7/2017 3:42,265,2,2,60,410,30,30,30,0,205,205,205,0,1773584.906,15094.33962,88.33333333,113.0324437,216,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,80,80,7547.169811,7547.169811,30,205,100,95.85144756,9187.5,0,0,0,0,0,0,0,0,1,125,30,205,80,0,0,0,0,0,0,2,60,2,410,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-46083-17,192.168.10.12,46083,192.168.10.3,53,17,7/7/2017 3:42,263,2,2,70,102,35,35,35,0,51,51,51,0,653992.3954,15209.12548,87.66666667,109.0519754,211,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,7604.562738,7604.562738,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-51095-17,192.168.10.12,51095,192.168.10.3,53,17,7/7/2017 3:42,199,2,2,76,172,38,38,38,0,86,86,86,0,1246231.156,20100.50251,66.33333333,108.8316743,192,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,10050.25126,10050.25126,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38,86,64,0,0,0,0,0,0,2,76,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-47168-17,192.168.10.12,47168,192.168.10.3,53,17,7/7/2017 3:42,60637,2,2,82,310,41,41,41,0,155,155,155,0,6464.699771,65.96632419,20212.33333,34964.62759,60586,4,47,47,0,47,47,4,4,0,4,4,0,0,0,0,80,64,32.9831621,32.9831621,41,155,86.6,62.44037156,3898.8,0,0,0,0,0,0,0,0,1,108.25,41,155,80,0,0,0,0,0,0,2,82,2,310,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-33761-17,192.168.10.12,33761,192.168.10.3,53,17,7/7/2017 3:42,96384,2,2,66,196,33,33,33,0,98,98,98,0,2718.293493,41.50066401,32128,55602.29978,96332,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,20.75033201,20.75033201,33,98,59,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,73.75,33,98,64,0,0,0,0,0,0,2,66,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-40161-17,192.168.10.12,40161,192.168.10.3,53,17,7/7/2017 3:42,154095,2,2,58,592,29,29,29,0,296,296,296,0,4218.177099,25.95801291,51365,88962.45962,154090,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,80,64,12.97900646,12.97900646,29,296,135.8,146.2419229,21386.7,0,0,0,0,0,0,0,0,1,169.75,29,296,80,0,0,0,0,0,0,2,58,2,592,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-48779-17,192.168.10.12,48779,192.168.10.3,53,17,7/7/2017 3:42,228,2,2,64,180,32,32,32,0,90,90,90,0,1070175.439,17543.85965,76,89.60468738,176,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,80,80,8771.929825,8771.929825,32,90,55.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,69,32,90,80,0,0,0,0,0,0,2,64,2,180,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-2044-17,192.168.10.12,2044,192.168.10.3,53,17,7/7/2017 3:42,168,2,2,84,204,42,42,42,0,102,102,102,0,1714285.714,23809.52381,56,90.06664199,160,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,80,80,11904.7619,11904.7619,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,80,0,0,0,0,0,0,2,84,2,204,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-5919-17,192.168.10.12,5919,192.168.10.3,53,17,7/7/2017 3:42,230,2,2,68,158,34,34,34,0,79,79,79,0,982608.6957,17391.30435,76.66666667,127.5944095,224,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,8695.652174,8695.652174,34,79,52,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65,34,79,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-9597-17,192.168.10.12,9597,192.168.10.3,53,17,7/7/2017 3:42,148,2,2,82,254,41,41,41,0,127,127,127,0,2270270.27,27027.02703,49.33333333,80.25791757,142,2,2,2,0,2,2,4,4,0,4,4,0,0,0,0,64,64,13513.51351,13513.51351,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41,127,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-27099-17,192.168.10.12,27099,192.168.10.3,53,17,7/7/2017 3:42,24148,2,2,72,124,36,36,36,0,62,62,62,0,8116.614212,165.645188,8049.333333,13937.52425,24143,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,40,82.822594,82.822594,36,62,46.4,14.2407865,202.8,0,0,0,0,0,0,0,0,1,58,36,62,40,0,0,0,0,0,0,2,72,2,124,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-4277-17,192.168.10.12,4277,192.168.10.3,53,17,7/7/2017 3:42,216923,2,2,64,124,32,32,32,0,62,62,62,0,866.666974,18.43972285,72307.66667,125237.0883,216919,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,64,9.219861425,9.219861425,32,62,44,16.43167673,270,0,0,0,0,0,0,0,0,1,55,32,62,40,0,0,0,0,0,0,2,64,2,124,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-23022-17,192.168.10.12,23022,192.168.10.3,53,17,7/7/2017 3:42,337,2,2,76,236,38,38,38,0,118,118,118,0,925816.0237,11869.4362,112.3333333,151.1434197,285,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,5934.718101,5934.718101,38,118,70,43.8178046,1920,0,0,0,0,0,0,0,0,1,87.5,38,118,64,0,0,0,0,0,0,2,76,2,236,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-15099-17,192.168.10.12,15099,192.168.10.3,53,17,7/7/2017 3:42,352,2,2,76,356,38,38,38,0,178,178,178,0,1227272.727,11363.63636,117.3333333,201.4952439,350,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,5681.818182,5681.818182,38,178,94,76.68115805,5880,0,0,0,0,0,0,0,0,1,117.5,38,178,64,0,0,0,0,0,0,2,76,2,356,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-1067-17,192.168.10.12,1067,192.168.10.3,53,17,7/7/2017 3:42,333079,2,2,64,156,32,32,32,0,78,78,78,0,660.5039645,12.00916299,111026.3333,192259.0843,333028,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,40,64,6.004581496,6.004581496,32,78,50.4,25.19523765,634.8,0,0,0,0,0,0,0,0,1,63,32,78,40,0,0,0,0,0,0,2,64,2,156,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-41618-17,192.168.10.12,41618,192.168.10.3,53,17,7/7/2017 3:42,99,2,2,82,182,41,41,41,0,91,91,91,0,2666666.667,40404.0404,33,27.73084925,50,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,64,20202.0202,20202.0202,41,91,61,27.38612788,750,0,0,0,0,0,0,0,0,1,76.25,41,91,64,0,0,0,0,0,0,2,82,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-29026-17,192.168.10.12,29026,192.168.10.3,53,17,7/7/2017 3:42,23792,2,2,72,156,36,36,36,0,78,78,78,0,9583.053127,168.1237391,7930.666667,13691.3036,23740,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,40,40,84.06186954,84.06186954,36,78,52.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,66,36,78,40,0,0,0,0,0,0,2,72,2,156,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-11340-17,192.168.10.12,11340,192.168.10.3,53,17,7/7/2017 3:42,211,2,2,78,110,39,39,39,0,55,55,55,0,890995.2607,18957.34597,70.33333333,115.7598088,204,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,9478.672986,9478.672986,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39,55,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-64329-17,192.168.10.12,64329,192.168.10.3,53,17,7/7/2017 3:42,242,2,2,68,182,34,34,34,0,91,91,91,0,1033057.851,16528.92562,80.66666667,137.9867143,240,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,8264.46281,8264.46281,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-55465-17,192.168.10.12,55465,192.168.10.3,53,17,7/7/2017 3:42,255,2,2,78,134,39,39,39,0,67,67,67,0,831372.549,15686.27451,85,145.4922678,253,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,7843.137255,7843.137255,39,67,50.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,62.75,39,67,64,0,0,0,0,0,0,2,78,2,134,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-40417-17,192.168.10.12,40417,192.168.10.3,53,17,7/7/2017 3:42,49639,2,2,64,116,32,32,32,0,58,58,58,0,3626.181027,80.5818006,16546.33333,28575.95157,49543,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,40.2909003,40.2909003,32,58,42.4,14.2407865,202.8,0,0,0,0,0,0,0,0,1,53,32,58,64,0,0,0,0,0,0,2,64,2,116,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-42930-17,192.168.10.12,42930,192.168.10.3,53,17,7/7/2017 3:42,154069,2,2,76,128,38,38,38,0,64,64,64,0,1324.082067,25.96239347,51356.33333,88948.31453,154065,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,40,12.98119674,12.98119674,38,64,48.4,14.2407865,202.8,0,0,0,0,0,0,0,0,1,60.5,38,64,64,0,0,0,0,0,0,2,76,2,128,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-34112-17,192.168.10.12,34112,192.168.10.3,53,17,7/7/2017 3:42,227,2,2,78,180,39,39,39,0,90,90,90,0,1136563.877,17621.14537,75.66666667,88.79376855,175,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,40,40,8810.572687,8810.572687,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39,90,40,0,0,0,0,0,0,2,78,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-10670-17,192.168.10.12,10670,192.168.10.3,53,17,7/7/2017 3:42,49491,2,2,64,148,32,32,32,0,74,74,74,0,4283.60712,80.82277586,16497,28529.48375,49440,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,40.41138793,40.41138793,32,74,48.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,61,32,74,64,0,0,0,0,0,0,2,64,2,148,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-27584-17,192.168.10.12,27584,192.168.10.3,53,17,7/7/2017 3:42,351,2,2,78,204,39,39,39,0,102,102,102,0,803418.8034,11396.0114,117,161.9289968,302,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,40,40,5698.005698,5698.005698,39,102,64.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,80.25,39,102,40,0,0,0,0,0,0,2,78,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-37312-17,192.168.10.12,37312,192.168.10.3,53,17,7/7/2017 3:42,275,2,2,78,334,39,39,39,0,167,167,167,0,1498181.818,14545.45455,91.66666667,157.0392732,273,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,7272.727273,7272.727273,39,167,90.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,112.75,39,167,40,0,0,0,0,0,0,2,78,2,334,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-32904-17,192.168.10.12,32904,192.168.10.3,53,17,7/7/2017 3:42,48569,2,2,76,160,38,38,38,0,80,80,80,0,4859.066483,82.35705903,16189.66667,27996.30055,48517,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,41.17852951,41.17852951,38,80,54.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,68.5,38,80,64,0,0,0,0,0,0,2,76,2,160,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-55479-17,192.168.10.12,55479,192.168.10.3,53,17,7/7/2017 3:42,257,2,2,78,282,39,39,39,0,141,141,141,0,1400778.21,15564.20233,85.66666667,107.3561052,207,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,40,40,7782.101167,7782.101167,39,141,79.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,99.75,39,141,40,0,0,0,0,0,0,2,78,2,282,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-4942-17,192.168.10.12,4942,192.168.10.3,53,17,7/7/2017 3:42,122754,2,2,82,424,41,41,41,0,212,212,212,0,4122.065269,32.5854962,40918,70865.12674,122746,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,16.2927481,16.2927481,41,212,109.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,136.75,41,212,64,0,0,0,0,0,0,2,82,2,424,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-28546-17,192.168.10.12,28546,192.168.10.3,53,17,7/7/2017 3:42,315,2,2,60,414,30,30,30,0,207,207,207,0,1504761.905,12698.4127,105,176.6691824,309,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,6349.206349,6349.206349,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126,30,207,40,0,0,0,0,0,0,2,60,2,414,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-11160-17,192.168.10.12,11160,192.168.10.3,53,17,7/7/2017 3:42,153374,2,2,64,172,32,32,32,0,86,86,86,0,1538.722339,26.08003964,51124.66667,88505.4896,153322,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,13.04001982,13.04001982,32,86,53.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,67,32,86,64,0,0,0,0,0,0,2,64,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-44231-17,192.168.10.12,44231,192.168.10.3,53,17,7/7/2017 3:42,60877,2,2,78,196,39,39,39,0,98,98,98,0,4500.878821,65.70626016,20292.33333,35140.42413,60869,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,32.85313008,32.85313008,39,98,62.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,78.25,39,98,64,0,0,0,0,0,0,2,78,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-10849-17,192.168.10.12,10849,192.168.10.3,53,17,7/7/2017 3:42,24844,2,2,70,200,35,35,35,0,100,100,100,0,10867.81517,161.0046691,8281.333333,14299.53896,24793,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,64,64,80.50233457,80.50233457,35,100,61,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,76.25,35,100,64,0,0,0,0,0,0,2,70,2,200,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-25008-17,192.168.10.12,25008,192.168.10.3,53,17,7/7/2017 3:42,24194,2,2,64,96,32,32,32,0,48,48,48,0,6613.209887,165.3302472,8064.666667,13923.39647,24142,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,82.66512358,82.66512358,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-16250-17,192.168.10.12,16250,192.168.10.3,53,17,7/7/2017 3:42,179724,2,2,80,288,40,40,40,0,144,144,144,0,2047.584073,22.25634862,59908,103757.6376,179717,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11.12817431,11.12817431,40,144,81.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,102,40,144,64,0,0,0,0,0,0,2,80,2,288,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-32409-17,192.168.10.12,32409,192.168.10.3,53,17,7/7/2017 3:42,121029,2,2,72,184,36,36,36,0,92,92,92,0,2115.195532,33.04993018,40343,69793.0018,120933,3,93,93,0,93,93,3,3,0,3,3,0,0,0,0,64,64,16.52496509,16.52496509,36,92,58.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,73,36,92,64,0,0,0,0,0,0,2,72,2,184,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-47657-17,192.168.10.12,47657,192.168.10.3,53,17,7/7/2017 3:42,24705,2,2,70,326,35,35,35,0,163,163,163,0,16029.1439,161.9105444,8235,14257.37623,24698,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,80.95527221,80.95527221,35,163,86.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,107.75,35,163,64,0,0,0,0,0,0,2,70,2,326,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-56442-17,192.168.10.12,56442,192.168.10.3,53,17,7/7/2017 3:42,239,2,2,78,320,39,39,39,0,160,160,160,0,1665271.967,16736.40167,79.66666667,95.75663598,187,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,8368.200837,8368.200837,39,160,87.4,66.27442946,4392.3,0,0,0,0,0,0,0,0,1,109.25,39,160,64,0,0,0,0,0,0,2,78,2,320,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-13654-17,192.168.10.12,13654,192.168.10.3,53,17,7/7/2017 3:42,24497,2,2,82,216,41,41,41,0,108,108,108,0,12164.75487,163.2853002,8165.666667,14139.88548,24493,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,81.64265012,81.64265012,41,108,67.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,84.75,41,108,64,0,0,0,0,0,0,2,82,2,216,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-59443-17,192.168.10.12,59443,192.168.10.3,53,17,7/7/2017 3:42,150707,2,2,72,152,36,36,36,0,76,76,76,0,1486.327775,26.54156741,50235.66667,87006.3969,150702,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,13.27078371,13.27078371,36,76,52,21.9089023,480,0,0,0,0,0,0,0,0,1,65,36,76,64,0,0,0,0,0,0,2,72,2,152,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-7475-17,192.168.10.12,7475,192.168.10.3,53,17,7/7/2017 3:42,24619,2,2,86,130,43,43,43,0,65,65,65,0,8773.711361,162.4761363,8206.333333,14162.71373,24560,4,55,55,0,55,55,4,4,0,4,4,0,0,0,0,64,80,81.23806816,81.23806816,43,65,51.8,12.04989627,145.2,0,0,0,0,0,0,0,0,1,64.75,43,65,64,0,0,0,0,0,0,2,86,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-28817-17,192.168.10.12,28817,192.168.10.3,53,17,7/7/2017 3:42,48310,2,2,60,158,30,30,30,0,79,79,79,0,4512.523287,82.79859242,16103.33333,27888.32742,48306,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,40,41.39929621,41.39929621,30,79,49.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,62,30,79,40,0,0,0,0,0,0,2,60,2,158,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
