dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
41223,2,10.0.0.14,10.0.0.3,100465,5425110,172,482000000,1.72E+11,11,8050,18116,978264,603,1,TCP,3,10916795,258390349,210,4912,5122,1
41223,2,10.0.0.14,10.0.0.3,100465,5425110,172,482000000,1.72E+11,11,8050,18116,978264,603,1,TCP,4,10797438,141319105,451,4312,4763,1
41223,2,10.0.0.14,10.0.0.3,100465,5425110,172,482000000,1.72E+11,11,8050,18116,978264,603,1,TCP,2,4995,1242,0,0,0,1
41223,2,10.0.0.3,10.0.0.14,50181,2910498,171,606000000,1.72E+11,11,8050,9058,525364,301,1,TCP,1,399705287,21706696,9225,662,9887,0
41223,2,10.0.0.3,10.0.0.14,50181,2910498,171,606000000,1.72E+11,11,8050,9058,525364,301,1,TCP,3,10916795,258390349,210,4912,5122,0
41223,2,10.0.0.3,10.0.0.14,50181,2910498,171,606000000,1.72E+11,11,8050,9058,525364,301,1,TCP,4,10797438,141319105,451,4312,4763,0
41223,2,10.0.0.3,10.0.0.14,50181,2910498,171,606000000,1.72E+11,11,8050,9058,525364,301,1,TCP,2,4995,1242,0,0,0,0
41223,2,10.0.0.15,10.0.0.3,69899,3774546,123,155000000,1.23E+11,11,8050,18110,977940,603,1,TCP,1,399705287,21706696,9225,662,9887,1
41223,2,10.0.0.15,10.0.0.3,69899,3774546,123,155000000,1.23E+11,11,8050,18110,977940,603,1,TCP,3,10916795,258390349,210,4912,5122,1
41223,2,10.0.0.15,10.0.0.3,69899,3774546,123,155000000,1.23E+11,11,8050,18110,977940,603,1,TCP,4,10797438,141319105,451,4312,4763,1
41223,2,10.0.0.15,10.0.0.3,69899,3774546,123,155000000,1.23E+11,11,8050,18110,977940,603,1,TCP,2,4995,1242,0,0,0,1
41223,2,10.0.0.3,10.0.0.15,35478,2057724,122,756000000,1.23E+11,11,8050,9055,525190,301,1,TCP,1,399705287,21706696,9225,662,9887,0
41223,2,10.0.0.3,10.0.0.15,35478,2057724,122,756000000,1.23E+11,11,8050,9055,525190,301,1,TCP,3,10916795,258390349,210,4912,5122,0
41223,2,10.0.0.3,10.0.0.15,35478,2057724,122,756000000,1.23E+11,11,8050,9055,525190,301,1,TCP,4,10797438,141319105,451,4312,4763,0
41223,2,10.0.0.3,10.0.0.15,35478,2057724,122,756000000,1.23E+11,11,8050,9055,525190,301,1,TCP,2,4995,1242,0,0,0,0
41223,5,10.0.0.11,10.0.0.3,121120,133806656,273,341000000,2.73E+11,7,8050,13375,14737470,445,1,TCP,1,4975,1242,0,0,0,0
41223,5,10.0.0.11,10.0.0.3,121120,133806656,273,341000000,2.73E+11,7,8050,13375,14737470,445,1,TCP,2,5085,1242,0,0,0,0
41223,5,10.0.0.11,10.0.0.3,121120,133806656,273,341000000,2.73E+11,7,8050,13375,14737470,445,1,TCP,3,141319105,10797641,4312,451,4763,0
41223,5,10.0.0.11,10.0.0.3,121120,133806656,273,341000000,2.73E+11,7,8050,13375,14737470,445,1,TCP,4,10797641,141318902,451,4312,4763,0
41223,5,10.0.0.3,10.0.0.11,87700,5788452,273,297000000,2.73E+11,7,8050,9806,647220,326,1,TCP,1,4975,1242,0,0,0,0
41223,5,10.0.0.3,10.0.0.11,87700,5788452,273,297000000,2.73E+11,7,8050,9806,647220,326,1,TCP,2,5085,1242,0,0,0,0
41223,5,10.0.0.3,10.0.0.11,87700,5788452,273,297000000,2.73E+11,7,8050,9806,647220,326,1,TCP,3,141319105,10797641,4312,451,4763,0
41223,5,10.0.0.3,10.0.0.11,87700,5788452,273,297000000,2.73E+11,7,8050,9806,647220,326,1,TCP,4,10797641,141318902,451,4312,4763,0
41223,5,10.0.0.14,10.0.0.3,100562,5430348,173,167000000,1.73E+11,7,8050,18116,978264,603,1,TCP,1,4975,1242,0,0,0,1
41223,5,10.0.0.14,10.0.0.3,100562,5430348,173,167000000,1.73E+11,7,8050,18116,978264,603,1,TCP,2,5085,1242,0,0,0,1
41223,5,10.0.0.14,10.0.0.3,100562,5430348,173,167000000,1.73E+11,7,8050,18116,978264,603,1,TCP,3,141319105,10797641,4312,451,4763,1
41223,5,10.0.0.14,10.0.0.3,100562,5430348,173,167000000,1.73E+11,7,8050,18116,978264,603,1,TCP,4,10797641,141318902,451,4312,4763,1
41223,5,10.0.0.3,10.0.0.14,50063,2903654,167,216000000,1.67E+11,7,8050,9058,525364,301,1,TCP,1,4975,1242,0,0,0,0
41223,5,10.0.0.3,10.0.0.14,50063,2903654,167,216000000,1.67E+11,7,8050,9058,525364,301,1,TCP,2,5085,1242,0,0,0,0
41223,5,10.0.0.3,10.0.0.14,50063,2903654,167,216000000,1.67E+11,7,8050,9058,525364,301,1,TCP,3,141319105,10797641,4312,451,4763,0
41223,5,10.0.0.3,10.0.0.14,50063,2903654,167,216000000,1.67E+11,7,8050,9058,525364,301,1,TCP,4,10797641,141318902,451,4312,4763,0
41223,5,10.0.0.3,10.0.0.15,35246,2044268,119,229000000,1.19E+11,7,8050,9055,525190,301,1,TCP,1,4975,1242,0,0,0,0
41223,5,10.0.0.3,10.0.0.15,35246,2044268,119,229000000,1.19E+11,7,8050,9055,525190,301,1,TCP,2,5085,1242,0,0,0,0
41223,5,10.0.0.3,10.0.0.15,35246,2044268,119,229000000,1.19E+11,7,8050,9055,525190,301,1,TCP,3,141319105,10797641,4312,451,4763,0
41223,5,10.0.0.3,10.0.0.15,35246,2044268,119,229000000,1.19E+11,7,8050,9055,525190,301,1,TCP,4,10797641,141318902,451,4312,4763,0
41223,5,10.0.0.15,10.0.0.3,34166,1844964,111,271000000,1.11E+11,7,8050,9055,488970,301,1,TCP,1,4975,1242,0,0,0,0
41223,5,10.0.0.15,10.0.0.3,34166,1844964,111,271000000,1.11E+11,7,8050,9055,488970,301,1,TCP,2,5085,1242,0,0,0,0
41223,5,10.0.0.15,10.0.0.3,34166,1844964,111,271000000,1.11E+11,7,8050,9055,488970,301,1,TCP,3,141319105,10797641,4312,451,4763,0
41223,5,10.0.0.15,10.0.0.3,34166,1844964,111,271000000,1.11E+11,7,8050,9055,488970,301,1,TCP,4,10797641,141318902,451,4312,4763,0
41253,1,10.0.0.2,10.0.0.3,112568,124040064,253,328000000,2.53E+11,4,8050,13497,14756786,449,1,TCP,2,5419513,124200748,174,3924,4098,0
41253,1,10.0.0.2,10.0.0.3,112568,124040064,253,328000000,2.53E+11,4,8050,13497,14756786,449,1,TCP,3,273598893,11571821,4055,174,4229,0
41253,1,10.0.0.2,10.0.0.3,112568,124040064,253,328000000,2.53E+11,4,8050,13497,14756786,449,1,TCP,1,6157533,149396352,0,130,130,0
41253,1,10.0.0.3,10.0.0.2,81922,5407080,253,232000000,2.53E+11,4,8050,9952,656832,331,1,TCP,2,5419513,124200748,174,3924,4098,0
41253,1,10.0.0.3,10.0.0.2,81922,5407080,253,232000000,2.53E+11,4,8050,9952,656832,331,1,TCP,3,273598893,11571821,4055,174,4229,0
41253,1,10.0.0.3,10.0.0.2,81922,5407080,253,232000000,2.53E+11,4,8050,9952,656832,331,1,TCP,1,6157533,149396352,0,130,130,0
41253,1,10.0.0.15,10.0.0.3,44600,2408400,153,175000000,1.53E+11,4,8050,9118,492372,303,1,TCP,2,5419513,124200748,174,3924,4098,0
41253,1,10.0.0.15,10.0.0.3,44600,2408400,153,175000000,1.53E+11,4,8050,9118,492372,303,1,TCP,3,273598893,11571821,4055,174,4229,0
41253,1,10.0.0.15,10.0.0.3,44600,2408400,153,175000000,1.53E+11,4,8050,9118,492372,303,1,TCP,1,6157533,149396352,0,130,130,0
41253,6,10.0.0.11,10.0.0.3,133250,147051484,303,352000000,3.03E+11,7,8050,12130,13244828,404,1,TCP,2,4975,1242,0,0,0,0
41253,6,10.0.0.11,10.0.0.3,133250,147051484,303,352000000,3.03E+11,7,8050,12130,13244828,404,1,TCP,3,155839632,12437009,3872,437,4309,0
41253,6,10.0.0.11,10.0.0.3,133250,147051484,303,352000000,3.03E+11,7,8050,12130,13244828,404,1,TCP,1,6387201,150271198,155,3610,3765,0
41253,6,10.0.0.11,10.0.0.3,133250,147051484,303,352000000,3.03E+11,7,8050,12130,13244828,404,1,TCP,4,6054783,5570039,281,261,542,0
41253,6,10.0.0.3,10.0.0.11,96690,6381816,303,296000000,3.03E+11,7,8050,8990,593364,299,1,TCP,2,4975,1242,0,0,0,0
41253,6,10.0.0.3,10.0.0.11,96690,6381816,303,296000000,3.03E+11,7,8050,8990,593364,299,1,TCP,3,155839632,12437009,3872,437,4309,0
41253,6,10.0.0.3,10.0.0.11,96690,6381816,303,296000000,3.03E+11,7,8050,8990,593364,299,1,TCP,1,6387201,150271198,155,3610,3765,0
41253,6,10.0.0.3,10.0.0.11,96690,6381816,303,296000000,3.03E+11,7,8050,8990,593364,299,1,TCP,4,6054783,5570039,281,261,542,0
41253,6,10.0.0.14,10.0.0.3,118800,6415200,203,214000000,2.03E+11,7,8050,18233,984582,607,1,TCP,2,4975,1242,0,0,0,1
41253,6,10.0.0.14,10.0.0.3,118800,6415200,203,214000000,2.03E+11,7,8050,18233,984582,607,1,TCP,3,155839632,12437009,3872,437,4309,1
41253,6,10.0.0.14,10.0.0.3,118800,6415200,203,214000000,2.03E+11,7,8050,18233,984582,607,1,TCP,1,6387201,150271198,155,3610,3765,1
41253,6,10.0.0.14,10.0.0.3,118800,6415200,203,214000000,2.03E+11,7,8050,18233,984582,607,1,TCP,4,6054783,5570039,281,261,542,1
41253,6,10.0.0.3,10.0.0.14,59183,3432614,196,956000000,1.97E+11,7,8050,9116,528728,303,1,TCP,2,4975,1242,0,0,0,0
41253,6,10.0.0.3,10.0.0.14,59183,3432614,196,956000000,1.97E+11,7,8050,9116,528728,303,1,TCP,3,155839632,12437009,3872,437,4309,0
41253,6,10.0.0.3,10.0.0.14,59183,3432614,196,956000000,1.97E+11,7,8050,9116,528728,303,1,TCP,1,6387201,150271198,155,3610,3765,0
41253,6,10.0.0.3,10.0.0.14,59183,3432614,196,956000000,1.97E+11,7,8050,9116,528728,303,1,TCP,4,6054783,5570039,281,261,542,0
41253,6,10.0.0.3,10.0.0.15,44400,2575200,148,784000000,1.49E+11,7,8050,9118,528844,303,1,TCP,2,4975,1242,0,0,0,0
41253,6,10.0.0.3,10.0.0.15,44400,2575200,148,784000000,1.49E+11,7,8050,9118,528844,303,1,TCP,3,155839632,12437009,3872,437,4309,0
41253,6,10.0.0.3,10.0.0.15,44400,2575200,148,784000000,1.49E+11,7,8050,9118,528844,303,1,TCP,1,6387201,150271198,155,3610,3765,0
41253,6,10.0.0.3,10.0.0.15,44400,2575200,148,784000000,1.49E+11,7,8050,9118,528844,303,1,TCP,4,6054783,5570039,281,261,542,0
41253,6,10.0.0.15,10.0.0.3,43299,2338146,142,297000000,1.42E+11,7,8050,9118,492372,303,1,TCP,2,4975,1242,0,0,0,0
41253,6,10.0.0.15,10.0.0.3,43299,2338146,142,297000000,1.42E+11,7,8050,9118,492372,303,1,TCP,3,155839632,12437009,3872,437,4309,0
41253,6,10.0.0.15,10.0.0.3,43299,2338146,142,297000000,1.42E+11,7,8050,9118,492372,303,1,TCP,1,6387201,150271198,155,3610,3765,0
41253,6,10.0.0.15,10.0.0.3,43299,2338146,142,297000000,1.42E+11,7,8050,9118,492372,303,1,TCP,4,6054783,5570039,281,261,542,0
41254,2,10.0.0.2,10.0.0.3,112568,124040064,253,322000000,2.53E+11,9,8050,13497,14756786,449,1,TCP,2,4995,1242,0,0,0,0
41254,2,10.0.0.2,10.0.0.3,112568,124040064,253,322000000,2.53E+11,9,8050,13497,14756786,449,1,TCP,1,429434561,24001090,7927,611,8538,0
41254,2,10.0.0.2,10.0.0.3,112568,124040064,253,322000000,2.53E+11,9,8050,13497,14756786,449,1,TCP,4,12436806,155839835,437,3872,4309,0
41254,2,10.0.0.2,10.0.0.3,112568,124040064,253,322000000,2.53E+11,9,8050,13497,14756786,449,1,TCP,3,11571821,273598893,174,4055,4229,0
41254,2,10.0.0.3,10.0.0.2,81922,5407080,253,303000000,2.53E+11,9,8050,9952,656832,331,1,TCP,2,4995,1242,0,0,0,0
41254,2,10.0.0.3,10.0.0.2,81922,5407080,253,303000000,2.53E+11,9,8050,9952,656832,331,1,TCP,1,429434561,24001090,7927,611,8538,0
41254,2,10.0.0.3,10.0.0.2,81922,5407080,253,303000000,2.53E+11,9,8050,9952,656832,331,1,TCP,4,12436806,155839835,437,3872,4309,0
41254,2,10.0.0.3,10.0.0.2,81922,5407080,253,303000000,2.53E+11,9,8050,9952,656832,331,1,TCP,3,11571821,273598893,174,4055,4229,0
41254,2,10.0.0.14,10.0.0.3,118698,6409692,202,488000000,2.02E+11,9,8050,18233,984582,607,1,TCP,2,4995,1242,0,0,0,1
41254,2,10.0.0.14,10.0.0.3,118698,6409692,202,488000000,2.02E+11,9,8050,18233,984582,607,1,TCP,1,429434561,24001090,7927,611,8538,1
41254,2,10.0.0.14,10.0.0.3,118698,6409692,202,488000000,2.02E+11,9,8050,18233,984582,607,1,TCP,4,12436806,155839835,437,3872,4309,1
41254,2,10.0.0.14,10.0.0.3,118698,6409692,202,488000000,2.02E+11,9,8050,18233,984582,607,1,TCP,3,11571821,273598893,174,4055,4229,1
41254,2,10.0.0.3,10.0.0.14,59297,3439226,201,612000000,2.02E+11,9,8050,9116,528728,303,1,TCP,2,4995,1242,0,0,0,0
41254,2,10.0.0.3,10.0.0.14,59297,3439226,201,612000000,2.02E+11,9,8050,9116,528728,303,1,TCP,1,429434561,24001090,7927,611,8538,0
41254,2,10.0.0.3,10.0.0.14,59297,3439226,201,612000000,2.02E+11,9,8050,9116,528728,303,1,TCP,4,12436806,155839835,437,3872,4309,0
41254,2,10.0.0.3,10.0.0.14,59297,3439226,201,612000000,2.02E+11,9,8050,9116,528728,303,1,TCP,3,11571821,273598893,174,4055,4229,0
41254,2,10.0.0.15,10.0.0.3,88135,4759290,153,161000000,1.53E+11,9,8050,18236,984744,607,1,TCP,2,4995,1242,0,0,0,1
41254,2,10.0.0.15,10.0.0.3,88135,4759290,153,161000000,1.53E+11,9,8050,18236,984744,607,1,TCP,1,429434561,24001090,7927,611,8538,1
41254,2,10.0.0.15,10.0.0.3,88135,4759290,153,161000000,1.53E+11,9,8050,18236,984744,607,1,TCP,4,12436806,155839835,437,3872,4309,1
41254,2,10.0.0.15,10.0.0.3,88135,4759290,153,161000000,1.53E+11,9,8050,18236,984744,607,1,TCP,3,11571821,273598893,174,4055,4229,1
41254,2,10.0.0.3,10.0.0.15,44596,2586568,152,762000000,1.53E+11,9,8050,9118,528844,303,1,TCP,2,4995,1242,0,0,0,0
41254,2,10.0.0.3,10.0.0.15,44596,2586568,152,762000000,1.53E+11,9,8050,9118,528844,303,1,TCP,1,429434561,24001090,7927,611,8538,0
41254,2,10.0.0.3,10.0.0.15,44596,2586568,152,762000000,1.53E+11,9,8050,9118,528844,303,1,TCP,4,12436806,155839835,437,3872,4309,0
41254,2,10.0.0.3,10.0.0.15,44596,2586568,152,762000000,1.53E+11,9,8050,9118,528844,303,1,TCP,3,11571821,273598893,174,4055,4229,0
41254,5,10.0.0.11,10.0.0.3,133250,147051484,303,347000000,3.03E+11,7,8050,12130,13244828,404,1,TCP,1,4975,1242,0,0,0,0
41254,5,10.0.0.11,10.0.0.3,133250,147051484,303,347000000,3.03E+11,7,8050,12130,13244828,404,1,TCP,3,155839835,12437009,3872,437,4309,0
41254,5,10.0.0.11,10.0.0.3,133250,147051484,303,347000000,3.03E+11,7,8050,12130,13244828,404,1,TCP,2,5085,1242,0,0,0,0
41254,5,10.0.0.11,10.0.0.3,133250,147051484,303,347000000,3.03E+11,7,8050,12130,13244828,404,1,TCP,4,12437009,155839632,437,3872,4309,0
41254,5,10.0.0.3,10.0.0.11,96690,6381816,303,303000000,3.03E+11,7,8050,8990,593364,299,1,TCP,1,4975,1242,0,0,0,0
41254,5,10.0.0.3,10.0.0.11,96690,6381816,303,303000000,3.03E+11,7,8050,8990,593364,299,1,TCP,3,155839835,12437009,3872,437,4309,0
41254,5,10.0.0.3,10.0.0.11,96690,6381816,303,303000000,3.03E+11,7,8050,8990,593364,299,1,TCP,2,5085,1242,0,0,0,0
41254,5,10.0.0.3,10.0.0.11,96690,6381816,303,303000000,3.03E+11,7,8050,8990,593364,299,1,TCP,4,12437009,155839632,437,3872,4309,0
41254,5,10.0.0.14,10.0.0.3,118795,6414930,203,173000000,2.03E+11,7,8050,18233,984582,607,1,TCP,1,4975,1242,0,0,0,1
41254,5,10.0.0.14,10.0.0.3,118795,6414930,203,173000000,2.03E+11,7,8050,18233,984582,607,1,TCP,3,155839835,12437009,3872,437,4309,1
41254,5,10.0.0.14,10.0.0.3,118795,6414930,203,173000000,2.03E+11,7,8050,18233,984582,607,1,TCP,2,5085,1242,0,0,0,1
41254,5,10.0.0.14,10.0.0.3,118795,6414930,203,173000000,2.03E+11,7,8050,18233,984582,607,1,TCP,4,12437009,155839632,437,3872,4309,1
41254,5,10.0.0.3,10.0.0.14,59180,3432440,197,222000000,1.97E+11,7,8050,9117,528786,303,1,TCP,1,4975,1242,0,0,0,0
41254,5,10.0.0.3,10.0.0.14,59180,3432440,197,222000000,1.97E+11,7,8050,9117,528786,303,1,TCP,3,155839835,12437009,3872,437,4309,0
41254,5,10.0.0.3,10.0.0.14,59180,3432440,197,222000000,1.97E+11,7,8050,9117,528786,303,1,TCP,2,5085,1242,0,0,0,0
41254,5,10.0.0.3,10.0.0.14,59180,3432440,197,222000000,1.97E+11,7,8050,9117,528786,303,1,TCP,4,12437009,155839632,437,3872,4309,0
41254,5,10.0.0.3,10.0.0.15,44364,2573112,149,235000000,1.49E+11,7,8050,9118,528844,303,1,TCP,1,4975,1242,0,0,0,0
41254,5,10.0.0.3,10.0.0.15,44364,2573112,149,235000000,1.49E+11,7,8050,9118,528844,303,1,TCP,3,155839835,12437009,3872,437,4309,0
41254,5,10.0.0.3,10.0.0.15,44364,2573112,149,235000000,1.49E+11,7,8050,9118,528844,303,1,TCP,2,5085,1242,0,0,0,0
41254,5,10.0.0.3,10.0.0.15,44364,2573112,149,235000000,1.49E+11,7,8050,9118,528844,303,1,TCP,4,12437009,155839632,437,3872,4309,0
41254,5,10.0.0.15,10.0.0.3,43284,2337336,141,277000000,1.41E+11,7,8050,9118,492372,303,1,TCP,1,4975,1242,0,0,0,0
41254,5,10.0.0.15,10.0.0.3,43284,2337336,141,277000000,1.41E+11,7,8050,9118,492372,303,1,TCP,3,155839835,12437009,3872,437,4309,0
41254,5,10.0.0.15,10.0.0.3,43284,2337336,141,277000000,1.41E+11,7,8050,9118,492372,303,1,TCP,2,5085,1242,0,0,0,0
41254,5,10.0.0.15,10.0.0.3,43284,2337336,141,277000000,1.41E+11,7,8050,9118,492372,303,1,TCP,4,12437009,155839632,437,3872,4309,0
41283,4,10.0.0.14,10.0.0.3,136789,7386606,233,7000000,2.33E+11,5,8050,18003,972162,600,1,TCP,3,157292333,13477117,387,277,664,1
41283,4,10.0.0.14,10.0.0.3,136789,7386606,233,7000000,2.33E+11,5,8050,18003,972162,600,1,TCP,4,13477117,157292333,277,387,664,1
41283,4,10.0.0.14,10.0.0.3,136789,7386606,233,7000000,2.33E+11,5,8050,18003,972162,600,1,TCP,2,4975,1242,0,0,0,1
41283,4,10.0.0.14,10.0.0.3,136789,7386606,233,7000000,2.33E+11,5,8050,18003,972162,600,1,TCP,1,4995,1242,0,0,0,1
41283,4,10.0.0.3,10.0.0.14,68214,3956412,228,225000000,2.28E+11,5,8050,9002,522116,300,1,TCP,3,157292333,13477117,387,277,664,0
41283,4,10.0.0.3,10.0.0.14,68214,3956412,228,225000000,2.28E+11,5,8050,9002,522116,300,1,TCP,4,13477117,157292333,277,387,664,0
41283,4,10.0.0.3,10.0.0.14,68214,3956412,228,225000000,2.28E+11,5,8050,9002,522116,300,1,TCP,2,4975,1242,0,0,0,0
41283,4,10.0.0.3,10.0.0.14,68214,3956412,228,225000000,2.28E+11,5,8050,9002,522116,300,1,TCP,1,4995,1242,0,0,0,0
41283,4,10.0.0.3,10.0.0.15,53448,3099984,181,485000000,1.81E+11,5,8050,9004,522232,300,1,TCP,3,157292333,13477117,387,277,664,0
41283,4,10.0.0.3,10.0.0.15,53448,3099984,181,485000000,1.81E+11,5,8050,9004,522232,300,1,TCP,4,13477117,157292333,277,387,664,0
41283,4,10.0.0.3,10.0.0.15,53448,3099984,181,485000000,1.81E+11,5,8050,9004,522232,300,1,TCP,2,4975,1242,0,0,0,0
41283,4,10.0.0.3,10.0.0.15,53448,3099984,181,485000000,1.81E+11,5,8050,9004,522232,300,1,TCP,1,4995,1242,0,0,0,0
41283,4,10.0.0.15,10.0.0.3,52251,2821554,170,455000000,1.70E+11,5,8050,9004,486216,300,1,TCP,3,157292333,13477117,387,277,664,0
41283,4,10.0.0.15,10.0.0.3,52251,2821554,170,455000000,1.70E+11,5,8050,9004,486216,300,1,TCP,4,13477117,157292333,277,387,664,0
41283,4,10.0.0.15,10.0.0.3,52251,2821554,170,455000000,1.70E+11,5,8050,9004,486216,300,1,TCP,2,4975,1242,0,0,0,0
41283,4,10.0.0.15,10.0.0.3,52251,2821554,170,455000000,1.70E+11,5,8050,9004,486216,300,1,TCP,1,4995,1242,0,0,0,0
41283,3,10.0.0.14,10.0.0.3,136759,7384986,232,835000000,2.33E+11,5,8050,18003,972162,600,1,TCP,3,157292333,13476914,387,277,664,1
41283,3,10.0.0.14,10.0.0.3,136759,7384986,232,835000000,2.33E+11,5,8050,18003,972162,600,1,TCP,1,4975,1402,0,0,0,1
41283,3,10.0.0.14,10.0.0.3,136759,7384986,232,835000000,2.33E+11,5,8050,18003,972162,600,1,TCP,4,13477117,157292333,277,387,664,1
41283,3,10.0.0.14,10.0.0.3,136759,7384986,232,835000000,2.33E+11,5,8050,18003,972162,600,1,TCP,2,5045,1492,0,0,0,1
41283,3,10.0.0.3,10.0.0.14,68198,3955484,229,689000000,2.30E+11,5,8050,9001,522058,300,1,TCP,3,157292333,13476914,387,277,664,0
41283,3,10.0.0.3,10.0.0.14,68198,3955484,229,689000000,2.30E+11,5,8050,9001,522058,300,1,TCP,1,4975,1402,0,0,0,0
41283,3,10.0.0.3,10.0.0.14,68198,3955484,229,689000000,2.30E+11,5,8050,9001,522058,300,1,TCP,4,13477117,157292333,277,387,664,0
41283,3,10.0.0.3,10.0.0.14,68198,3955484,229,689000000,2.30E+11,5,8050,9001,522058,300,1,TCP,2,5045,1492,0,0,0,0
41283,3,10.0.0.3,10.0.0.15,53537,3105146,182,426000000,1.82E+11,5,8050,9004,522232,300,1,TCP,3,157292333,13476914,387,277,664,0
41283,3,10.0.0.3,10.0.0.15,53537,3105146,182,426000000,1.82E+11,5,8050,9004,522232,300,1,TCP,1,4975,1402,0,0,0,0
41283,3,10.0.0.3,10.0.0.15,53537,3105146,182,426000000,1.82E+11,5,8050,9004,522232,300,1,TCP,4,13477117,157292333,277,387,664,0
41283,3,10.0.0.3,10.0.0.15,53537,3105146,182,426000000,1.82E+11,5,8050,9004,522232,300,1,TCP,2,5045,1492,0,0,0,0
41283,3,10.0.0.15,10.0.0.3,52230,2820420,170,284000000,1.70E+11,5,8050,9004,486216,300,1,TCP,3,157292333,13476914,387,277,664,0
41283,3,10.0.0.15,10.0.0.3,52230,2820420,170,284000000,1.70E+11,5,8050,9004,486216,300,1,TCP,1,4975,1402,0,0,0,0
41283,3,10.0.0.15,10.0.0.3,52230,2820420,170,284000000,1.70E+11,5,8050,9004,486216,300,1,TCP,4,13477117,157292333,277,387,664,0
41283,3,10.0.0.15,10.0.0.3,52230,2820420,170,284000000,1.70E+11,5,8050,9004,486216,300,1,TCP,2,5045,1492,0,0,0,0
41283,5,10.0.0.14,10.0.0.3,136798,7387092,233,171000000,2.33E+11,5,8050,18003,972162,600,1,TCP,3,157292333,13477117,387,277,664,1
41283,5,10.0.0.14,10.0.0.3,136798,7387092,233,171000000,2.33E+11,5,8050,18003,972162,600,1,TCP,4,13477117,157292130,277,387,664,1
41283,5,10.0.0.14,10.0.0.3,136798,7387092,233,171000000,2.33E+11,5,8050,18003,972162,600,1,TCP,1,4975,1242,0,0,0,1
41283,5,10.0.0.14,10.0.0.3,136798,7387092,233,171000000,2.33E+11,5,8050,18003,972162,600,1,TCP,2,5085,1242,0,0,0,1
41283,5,10.0.0.3,10.0.0.14,68181,3954498,227,220000000,2.27E+11,5,8050,9001,522058,300,1,TCP,3,157292333,13477117,387,277,664,0
41283,5,10.0.0.3,10.0.0.14,68181,3954498,227,220000000,2.27E+11,5,8050,9001,522058,300,1,TCP,4,13477117,157292130,277,387,664,0
41283,5,10.0.0.3,10.0.0.14,68181,3954498,227,220000000,2.27E+11,5,8050,9001,522058,300,1,TCP,1,4975,1242,0,0,0,0
41283,5,10.0.0.3,10.0.0.14,68181,3954498,227,220000000,2.27E+11,5,8050,9001,522058,300,1,TCP,2,5085,1242,0,0,0,0
41283,5,10.0.0.3,10.0.0.15,53369,3095402,179,233000000,1.79E+11,5,8050,9005,522290,300,1,TCP,3,157292333,13477117,387,277,664,0
41283,5,10.0.0.3,10.0.0.15,53369,3095402,179,233000000,1.79E+11,5,8050,9005,522290,300,1,TCP,4,13477117,157292130,277,387,664,0
41283,5,10.0.0.3,10.0.0.15,53369,3095402,179,233000000,1.79E+11,5,8050,9005,522290,300,1,TCP,1,4975,1242,0,0,0,0
41283,5,10.0.0.3,10.0.0.15,53369,3095402,179,233000000,1.79E+11,5,8050,9005,522290,300,1,TCP,2,5085,1242,0,0,0,0
41283,5,10.0.0.15,10.0.0.3,52288,2823552,171,275000000,1.71E+11,5,8050,9004,486216,300,1,TCP,3,157292333,13477117,387,277,664,0
41283,5,10.0.0.15,10.0.0.3,52288,2823552,171,275000000,1.71E+11,5,8050,9004,486216,300,1,TCP,4,13477117,157292130,277,387,664,0
41283,5,10.0.0.15,10.0.0.3,52288,2823552,171,275000000,1.71E+11,5,8050,9004,486216,300,1,TCP,1,4975,1242,0,0,0,0
41283,5,10.0.0.15,10.0.0.3,52288,2823552,171,275000000,1.71E+11,5,8050,9004,486216,300,1,TCP,2,5085,1242,0,0,0,0
41283,8,10.0.0.3,10.0.0.15,53345,3094010,177,829000000,1.78E+11,3,8050,9004,522232,300,1,TCP,1,3119917,2842762,138,129,267,0
41283,8,10.0.0.3,10.0.0.15,53345,3094010,177,829000000,1.78E+11,3,8050,9004,522232,300,1,TCP,2,4885,1242,0,0,0,0
41283,8,10.0.0.3,10.0.0.15,53345,3094010,177,829000000,1.78E+11,3,8050,9004,522232,300,1,TCP,3,2845637,3119737,129,138,267,0
41283,8,10.0.0.15,10.0.0.3,51095,2759130,167,306000000,1.67E+11,3,8050,9004,486216,300,1,TCP,1,3119917,2842762,138,129,267,0
41283,8,10.0.0.15,10.0.0.3,51095,2759130,167,306000000,1.67E+11,3,8050,9004,486216,300,1,TCP,2,4885,1242,0,0,0,0
41283,8,10.0.0.15,10.0.0.3,51095,2759130,167,306000000,1.67E+11,3,8050,9004,486216,300,1,TCP,3,2845637,3119737,129,138,267,0
41283,7,10.0.0.3,10.0.0.14,68126,3951308,226,584000000,2.27E+11,5,8050,9002,522116,300,1,TCP,2,3980149,3694032,138,129,267,0
41283,7,10.0.0.3,10.0.0.14,68126,3951308,226,584000000,2.27E+11,5,8050,9002,522116,300,1,TCP,4,3119737,2845637,138,129,267,0
41283,7,10.0.0.3,10.0.0.14,68126,3951308,226,584000000,2.27E+11,5,8050,9002,522116,300,1,TCP,1,4745,1242,0,0,0,0
